question,response
"List all political parties Vernon Tava, also known as Vernon Ivan Tava, was a member of from 2010 to 2020.","Democrat Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Motohiro Yogo worked for from 2010 to 2020.,"Motohiro Yogo (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of FC Chita from 2010 to 2020,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of AFC Ajax, also known as Ajax, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Mark Leonard Bartchak held from 2011 to 2020.,"The New York Times (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Belgium, also known as Kingdom of Belgium, from 2014 to 2020 ","2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all sports teams Tim Paine, also known as Timothy David Paine, played for from 2010 to 2020.","The New York Giants (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Lieven Scheire worked for from 2010 to 2020.,"Xerox Corporation (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Hanna Pickard worked for from 2015 to 2020.,"Hanna Pickard (2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of SC Kriens from 2011 to 2020,"2011 (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Rafael Correa, also known as Rafael Vicente Correa Delgado, held from 2010 to 2017.","Deputy of the Ministry of Justice (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Ghulam Rasool Sahi was a member of from 2010 to 2020.,"BJP (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Frank Heinricht worked for from 2010 to 2020.,"The New York Yankees (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Henriette Reker worked for from 2010 to 2015.,"Henriette Reker (2010, 2011, 2012, 2013, 2014, 2015); Henriette Reker (2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Luis Almagro, also known as Luis Leonardo Almagro Lemes, held from 2010 to 2020.","Luis Almagro (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of FC Dinamo Tbilisi, also known as Dinamo Tbilisi, from 2012 to 2020","2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all coaches of F.C. Ashdod, also known as Moadon Sport Ashdod, from 2018 to 2020"," (2018, 2019);  (2019, 2020)"
"List all positions Íñigo Méndez de Vigo Montojo, also known as Inigo Mendez de Vigo, held from 2010 to 2018.","igo Méndez de Vigo Montojo (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Paul Edward Montgomery Ramirez, also known as Paul Edward Montgomery Ramírez, attended from 2010 to 2019.","University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California,"
"List all educational institutions Brock Turner, also known as Brock Allen Turner, attended from 2010 to 2015.","Brock Turner (2010, 2011, 2012, 2013, 2014, 2015); Brock Turner (2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Ali Ashfaq played for from 2010 to 2020.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Ewa Kopacz, also known as Ewa Bożena Kopacz, held from 2011 to 2020.","Deputy Minister of Foreign Affairs (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Paulo Dybala, also known as Paulo Exequiel Dybala, played for from 2011 to 2020.","2011–2012 (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Robert C. O'Brien, also known as Robert O'Brien, held from 2018 to 2020.","Robert C. O'Brien (2018, 2019, 2020)"
"List all positions Kristalina Georgieva, also known as Kristalina Ivanova Georgieva-Kinova, held from 2010 to 2019.","Deputy Minister of Health (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Dipyaman Ganguly worked for from 2010 to 2012.,"The Indian Institute of Management (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all heads of the government of Kvinnherad Municipality from 2010 to 2020 ,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Cameroon, also known as 🇨🇲, from 2010 to 2020 ","Emmanuel Macron (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of Lyngby Boldklub from 2017 to 2020,2017; 2018; 2019; 2020
"List all chairpersons of Senedd, also known as Welsh National Assembly, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Steve Alford, also known as Stephen Todd ""Steve"" Alford, worked for from 2010 to 2020.","Steve Alford (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Jeroen Zoet played for from 2010 to 2020.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of L.A.S.K. Linz, also known as LASK Linz, from 2011 to 2020","2011 (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Lenín Moreno, also known as Lenin, held from 2010 to 2020.","Deputy of the Republic of Peru (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Segenet Kelemu, also known as Dr. Segenet Kelemu, worked for from 2010 to 2020.","Segenet Kelemu (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Jessica Ware, also known as Jessica L. Ware, worked for from 2010 to 2020.","The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Gilbert Arenas, also known as Gilbert Jay Arenas,Jr., played for from 2010 to 2020.","Gilbert Arenas (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of The CW, also known as The CW Television Network, from 2010 to 2020","The CW (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Asad Umer, also known as Asad Umar, held from 2010 to 2019.","Asad Umer (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Syed Saddiq Abdul Rahman, also known as Syed Saddiq, was a member of from 2016 to 2020.","AKP (2016, 2017, 2018, 2019, 2020)"
"List all coaches of KÍ Klaksvík, also known as KI Klaksvik, from 2012 to 2020","2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all positions Nia Griffith, also known as Nia Rhiannon Griffith, held from 2015 to 2020.","Deputy Minister of Health (2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Joe Manchin, also known as Joseph Manchin III, held from 2010 to 2020.","The United States Senate (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Paolo Alli was a member of from 2010 to 2020.,"The Italian Socialist Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of FC Taraz from 2011 to 2018,"2011 (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned Next TV, also known as nexttv.com.tw, from 2010 to 2020.","The Next TV (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Associated British Foods, also known as Associated British Foods plc, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Diana Taurasi, also known as Diana Lorena Taurasi, played for from 2010 to 2017.","Diana Taurasi (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Philadelphia Union, also known as Philadelphia, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Henrikh Mkhitaryan played for from 2010 to 2020.,"Henrikh Mkhitaryan (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Will Smith, also known as William Dills Smith, attended from 2010 to 2016.","Will Smith (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Whitbread, also known as Whitbread plc, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Mark Rober, also known as Mark B. Rober, worked for from 2010 to 2019.","Mark Rober (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Ashley Young, also known as Ashley Simon Young, played for from 2010 to 2020.","Ashley Young (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all educational institutions Mac McClung attended from 2014 to 2020.,"Mac McClung (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Kathryn M. Abel, also known as Kathryn Abel, worked for from 2010 to 2020.","Kathryn M. Abel (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Micael Bydén held from 2012 to 2020.,"Deputy Minister of Health (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Martyn Lancaster, also known as Martyn Neil Lancaster, played for from 2010 to 2013.","Martyn Lancaster (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Rio Ferdinand, also known as Rio Gavin Ferdinand, played for from 2010 to 2015.","2010 (2010, 2011, 2012, 2013, 2014, 2015); 2010 (2010, 2011, 2012, 2013, 2014, 2015); 2011 (2013, 2014, 2015)"
"List all sports teams S. Sreesanth, also known as Sreesanth, played for from 2010 to 2013.","S. Sreesanth (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Gerry Adams, also known as Gerard Adams, held from 2010 to 2020.","Gerry Adams (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions David Willetts, also known as David Linsay Willetts, held from 2010 to 2014.","David Willetts (2010, 2011, 2012, 2013, 2014); David Willetts (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Eni Faleomavaega, also known as Eni Fa'aua'a Hunkin Faleomavaega, Jr., held from 2010 to 2015.","Eni Faleomavaega (2010, 2011, 2012, 2013, 2014, 2015); Eni Fa'aua'a Hunkin Faleomavaega, Jr. (2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Yuba Raj Khatiwada worked for from 2010 to 2015.,"Yashwant Sinha (2010, 2011, 2012, 2013, 2014, 2015); Yashwant Sinha (2015, 2016, 2017, 2018, 2019, 2020)"
List all positions John Gormley held from 2010 to 2011.,"John Gormley (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Shafie Apdal was a member of from 2010 to 2020.,"BJP (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Cory Bernardi was a member of from 2010 to 2019.,"The New York City Council (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Simon Kjær, also known as Simon Thorup Kjær, played for from 2010 to 2020.","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all chairpersons of German Parliamentary Committee investigation of the NSA spying scandal from 2014 to 2017,"2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all political parties Clive Palmer, also known as Clive Frederick Palmer, was a member of from 2010 to 2020.","Lib Dem (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of U.S. Lecce, also known as US Lecce, from 2011 to 2020","2011 (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Balabhadra Majhi was a member of from 2010 to 2020.,"BJP (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Nikkita Oliver, also known as Nikkita ""KO"" Oliver, attended from 2010 to 2016.","Nikkita Oliver (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Nick Carter, also known as General Sir Nicholas Patrick Carter, held from 2014 to 2020.","The Queen's Counsel (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Anthony Martial, also known as Anthony Jordan Martial, played for from 2010 to 2020.","Anthony Martial (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Krisztián Németh, also known as Krisztian Nemeth, played for from 2010 to 2020.","ód (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers José Ramón de la Morena, also known as Jose Ramon de la Morena, worked for from 2010 to 2020.","José Ramón de la Morena (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Heiko Maas, also known as Heiko Josef Maas, held from 2010 to 2020.","Heiko Josef Maas (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Glen Johnson, also known as Glen McLeod Cooper Johnson, played for from 2010 to 2018.","Glen Johnson (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Joel Byrom, also known as Joel Alan Byrom, played for from 2010 to 2020.","The New York Yankees (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Civic Platform, also known as Platforma Obywatelska, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Scottish Parliament, also known as Holyrood, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Randolfe Rodrigues, also known as Randolph Frederich Rodrigues Alves, was a member of from 2010 to 2020.","lvaro Rodrigues (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Whitney Jensen worked for from 2010 to 2020.,"Whitney Jensen (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Mohammad Bagher Ghalibaf held from 2010 to 2020.,"Deputy Minister of Foreign Affairs (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Jorrit Kelder, also known as Jorrit M. Kelder, worked for from 2014 to 2020.","Jorrit Kelder (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Hannah Dee, also known as Hannah M. Dee, worked for from 2010 to 2020.","Hannah Dee (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Stephen Donnelly was a member of from 2015 to 2020.,"Democrat (2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Terry Branstad, also known as Terry E. Branstad, held from 2011 to 2020.","Theodore Roosevelt Administration (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Kevin Trapp played for from 2010 to 2020.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
